Fecha;Moneda;Saldo;TC Oficial;Saldo (BOB);Cod Agencia;Agencia;;
2023-11-23;PEN;70,00;1,82234;127,56;501;AGENCIA UYUNI;;
2023-11-23;USD;12590,00;6,86;86367,40;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-23;BOB;81349,30;1;81349,30;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-23;CLP;20000,00;0,00769;153,80;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-23;BRL;0,00;1,41016;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-23;EUR;0,00;7,45749;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-23;PEN;0,00;1,82234;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-23;USD;50,00;6,86;343,00;702;AGENCIA YAPACANI;;
2023-11-23;BOB;18843,90;1;18843,90;702;AGENCIA YAPACANI;;
2023-11-23;CLP;44000,00;0,00769;338,36;702;AGENCIA YAPACANI;;
2023-11-23;BRL;0,00;1,41016;0,00;702;AGENCIA YAPACANI;;
2023-11-23;EUR;0,00;7,45749;0,00;702;AGENCIA YAPACANI;;
2023-11-23;ARS;0,00;0,0196;0,00;702;AGENCIA YAPACANI;;
2023-11-23;PEN;0,00;1,82234;0,00;702;AGENCIA YAPACANI;;
2023-11-24;USD;1410,00;6,86;9672,60;101;AGENCIA SUCRE CENTRAL;;
2023-11-24;BOB;27055,40;1;27055,40;101;AGENCIA SUCRE CENTRAL;;
2023-11-24;CLP;0,00;0,00784;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-24;BRL;0,00;1,39846;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-24;EUR;0,00;7,48018;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-24;ARS;0,00;0,01921;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-24;PEN;0,00;1,8354;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-24;USD;36845,00;6,86;252756,70;202;AGENCIA COLON;;
2023-11-24;BOB;307423,50;1;307423,50;202;AGENCIA COLON;;
2023-11-24;CLP;11410000,00;0,00784;89454,40;202;AGENCIA COLON;;
2023-11-24;BRL;2772,00;1,39846;3876,53;202;AGENCIA COLON;;
2023-11-24;EUR;3475,00;7,48018;25993,63;202;AGENCIA COLON;;
2023-11-24;ARS;0,00;0,01921;0,00;202;AGENCIA COLON;;
2023-11-24;AUD;0,00;4,49948;0,00;202;AGENCIA COLON;;
2023-11-24;CAD;0,00;5,0073;0,00;202;AGENCIA COLON;;
2023-11-24;PEN;100,00;1,8354;183,54;202;AGENCIA COLON;;
2023-11-24;GBP;0,00;8,59897;0,00;202;AGENCIA COLON;;
2023-11-24;CHF;0,00;7,76194;0,00;202;AGENCIA COLON;;
2023-11-24;NZD;0,00;4,32044;0,00;202;AGENCIA COLON;;
2023-11-24;PYG;0,00;0,00092;0,00;202;AGENCIA COLON;;
2023-11-24;USD;431,00;6,86;2956,66;210;AGENCIA 6 DE MARZO;;
2023-11-24;BOB;51934,60;1;51934,60;210;AGENCIA 6 DE MARZO;;
2023-11-24;CLP;125000,00;0,00784;980,00;210;AGENCIA 6 DE MARZO;;
2023-11-24;BRL;50,00;1,39846;69,92;210;AGENCIA 6 DE MARZO;;
2023-11-24;EUR;0,00;7,48018;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-24;ARS;0,00;0,01921;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-24;PEN;60,00;1,8354;110,12;210;AGENCIA 6 DE MARZO;;
2023-11-24;GBP;0,00;8,59897;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-24;USD;6640,00;6,86;45550,40;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-24;BOB;75274,80;1;75274,80;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-24;CLP;0,00;0,00784;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-24;BRL;436,00;1,39846;609,73;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-24;EUR;0,00;7,48018;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-24;PEN;0,00;1,8354;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-24;USD;3667,00;6,86;25155,62;401;AGENCIA ORURO CENTRAL;;
2023-11-24;BOB;77093,50;1;77093,50;401;AGENCIA ORURO CENTRAL;;
2023-11-24;CLP;0,00;0,00784;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-24;BRL;0,00;1,39846;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-24;EUR;95,00;7,48018;710,62;401;AGENCIA ORURO CENTRAL;;
2023-11-24;PEN;100,00;1,8354;183,54;401;AGENCIA ORURO CENTRAL;;
2023-11-24;USD;10377,00;6,86;71186,22;501;AGENCIA UYUNI;;
2023-11-24;BOB;50891,90;1;50891,90;501;AGENCIA UYUNI;;
2023-11-24;CLP;50200,00;0,00784;393,57;501;AGENCIA UYUNI;;
2023-11-24;BRL;600,00;1,39846;839,08;501;AGENCIA UYUNI;;
2023-11-24;EUR;1255,00;7,48018;9387,63;501;AGENCIA UYUNI;;
2023-11-24;PEN;570,00;1,8354;1046,18;501;AGENCIA UYUNI;;
2023-11-24;USD;3590,00;6,86;24627,40;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-24;BOB;125177,20;1;125177,20;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-24;CLP;0,00;0,00784;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-24;BRL;0,00;1,39846;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-24;EUR;0,00;7,48018;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-24;PEN;0,00;1,8354;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-24;USD;50,00;6,86;343,00;702;AGENCIA YAPACANI;;
2023-11-24;BOB;34624,20;1;34624,20;702;AGENCIA YAPACANI;;
2023-11-24;CLP;195000,00;0,00784;1528,80;702;AGENCIA YAPACANI;;
2023-11-24;BRL;0,00;1,39846;0,00;702;AGENCIA YAPACANI;;
2023-11-24;EUR;15,00;7,48018;112,20;702;AGENCIA YAPACANI;;
2023-11-24;ARS;0,00;0,01921;0,00;702;AGENCIA YAPACANI;;
2023-11-24;PEN;0,00;1,8354;0,00;702;AGENCIA YAPACANI;;
2023-11-25;USD;1410,00;6,86;9672,60;101;AGENCIA SUCRE CENTRAL;;
2023-11-25;BOB;16267,30;1;16267,30;101;AGENCIA SUCRE CENTRAL;;
2023-11-25;CLP;0,00;0,00784;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-25;BRL;0,00;1,39846;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-25;EUR;0,00;7,48018;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-25;ARS;0,00;0,01921;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-25;PEN;0,00;1,8354;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-25;USD;41940,00;6,86;287708,40;202;AGENCIA COLON;;
2023-11-25;BOB;181811,00;1;181811,00;202;AGENCIA COLON;;
2023-11-25;CLP;11635000,00;0,00784;91218,40;202;AGENCIA COLON;;
2023-11-25;BRL;1964,00;1,39846;2746,58;202;AGENCIA COLON;;
2023-11-25;EUR;3475,00;7,48018;25993,63;202;AGENCIA COLON;;
2023-11-25;ARS;0,00;0,01921;0,00;202;AGENCIA COLON;;
2023-11-25;AUD;0,00;4,49948;0,00;202;AGENCIA COLON;;
2023-11-25;CAD;0,00;5,0073;0,00;202;AGENCIA COLON;;
2023-11-25;PEN;600,00;1,8354;1101,24;202;AGENCIA COLON;;
2023-11-25;GBP;0,00;8,59897;0,00;202;AGENCIA COLON;;
2023-11-25;CHF;0,00;7,76194;0,00;202;AGENCIA COLON;;
2023-11-25;NZD;0,00;4,32044;0,00;202;AGENCIA COLON;;
2023-11-25;PYG;0,00;0,00092;0,00;202;AGENCIA COLON;;
2023-11-25;USD;561,00;6,86;3848,46;210;AGENCIA 6 DE MARZO;;
2023-11-25;BOB;52948,40;1;52948,40;210;AGENCIA 6 DE MARZO;;
2023-11-25;CLP;75000,00;0,00784;588,00;210;AGENCIA 6 DE MARZO;;
2023-11-25;BRL;50,00;1,39846;69,92;210;AGENCIA 6 DE MARZO;;
2023-11-25;EUR;0,00;7,48018;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-25;PEN;60,00;1,8354;110,12;210;AGENCIA 6 DE MARZO;;
2023-11-25;USD;4500,00;6,86;30870,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-25;BOB;20749,80;1;20749,80;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-25;CLP;0,00;0,00784;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-25;BRL;0,00;1,39846;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-25;EUR;0,00;7,48018;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-25;PEN;0,00;1,8354;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-25;USD;3767,00;6,86;25841,62;401;AGENCIA ORURO CENTRAL;;
2023-11-25;BOB;49477,20;1;49477,20;401;AGENCIA ORURO CENTRAL;;
2023-11-25;CLP;0,00;0,00784;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-25;BRL;0,00;1,39846;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-25;EUR;95,00;7,48018;710,62;401;AGENCIA ORURO CENTRAL;;
2023-11-25;PEN;0,00;1,8354;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-25;USD;11207,00;6,86;76880,02;501;AGENCIA UYUNI;;
2023-11-25;BOB;69633,80;1;69633,80;501;AGENCIA UYUNI;;
2023-11-25;CLP;410200,00;0,00784;3215,97;501;AGENCIA UYUNI;;
2023-11-25;BRL;600,00;1,39846;839,08;501;AGENCIA UYUNI;;
2023-11-25;EUR;1345,00;7,48018;10060,84;501;AGENCIA UYUNI;;
2023-11-25;PEN;570,00;1,8354;1046,18;501;AGENCIA UYUNI;;
2023-11-25;USD;3590,00;6,86;24627,40;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-25;BOB;44077,20;1;44077,20;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-25;CLP;0,00;0,00784;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-25;BRL;0,00;1,39846;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-25;EUR;0,00;7,48018;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-25;PEN;0,00;1,8354;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-25;USD;50,00;6,86;343,00;702;AGENCIA YAPACANI;;
2023-11-25;BOB;31326,20;1;31326,20;702;AGENCIA YAPACANI;;
2023-11-25;CLP;215000,00;0,00784;1685,60;702;AGENCIA YAPACANI;;
2023-11-25;BRL;0,00;1,39846;0,00;702;AGENCIA YAPACANI;;
2023-11-25;EUR;15,00;7,48018;112,20;702;AGENCIA YAPACANI;;
2023-11-25;ARS;0,00;0,01921;0,00;702;AGENCIA YAPACANI;;
2023-11-25;PEN;0,00;1,8354;0,00;702;AGENCIA YAPACANI;;
2023-11-26;USD;420,00;6,86;2881,20;101;AGENCIA SUCRE CENTRAL;;
2023-11-26;BOB;12952,00;1;12952,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-26;CLP;0,00;0,00784;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-26;BRL;0,00;1,39846;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-26;EUR;0,00;7,48018;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-26;PEN;0,00;1,8354;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-26;USD;43540,00;6,86;298684,40;202;AGENCIA COLON;;
2023-11-26;BOB;166578,30;1;166578,30;202;AGENCIA COLON;;
2023-11-26;CLP;11825000,00;0,00784;92708,00;202;AGENCIA COLON;;
2023-11-26;BRL;1964,00;1,39846;2746,58;202;AGENCIA COLON;;
2023-11-26;EUR;3625,00;7,48018;27115,65;202;AGENCIA COLON;;
2023-11-26;ARS;0,00;0,01921;0,00;202;AGENCIA COLON;;
2023-11-26;AUD;0,00;4,49948;0,00;202;AGENCIA COLON;;
2023-11-26;CAD;0,00;5,0073;0,00;202;AGENCIA COLON;;
2023-11-26;PEN;890,00;1,8354;1633,51;202;AGENCIA COLON;;
2023-11-26;GBP;0,00;8,59897;0,00;202;AGENCIA COLON;;
2023-11-26;CHF;0,00;7,76194;0,00;202;AGENCIA COLON;;
2023-11-26;NZD;0,00;4,32044;0,00;202;AGENCIA COLON;;
2023-11-26;PYG;0,00;0,00092;0,00;202;AGENCIA COLON;;
2023-11-26;USD;561,00;6,86;3848,46;210;AGENCIA 6 DE MARZO;;
2023-11-26;BOB;52190,40;1;52190,40;210;AGENCIA 6 DE MARZO;;
2023-11-26;CLP;75000,00;0,00784;588,00;210;AGENCIA 6 DE MARZO;;
2023-11-26;BRL;50,00;1,39846;69,92;210;AGENCIA 6 DE MARZO;;
2023-11-26;EUR;0,00;7,48018;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-26;PEN;60,00;1,8354;110,12;210;AGENCIA 6 DE MARZO;;
2023-11-26;USD;542,00;6,86;3718,12;401;AGENCIA ORURO CENTRAL;;
2023-11-26;BOB;38816,20;1;38816,20;401;AGENCIA ORURO CENTRAL;;
2023-11-26;CLP;0,00;0,00784;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-26;BRL;54,00;1,39846;75,52;401;AGENCIA ORURO CENTRAL;;
2023-11-26;EUR;0,00;7,48018;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-26;PEN;0,00;1,8354;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-26;USD;3590,00;6,86;24627,40;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-26;BOB;43277,20;1;43277,20;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-26;CLP;0,00;0,00784;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-26;BRL;0,00;1,39846;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-26;EUR;0,00;7,48018;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-26;PEN;0,00;1,8354;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-26;USD;50,00;6,86;343,00;702;AGENCIA YAPACANI;;
2023-11-26;BOB;30786,20;1;30786,20;702;AGENCIA YAPACANI;;
2023-11-26;CLP;238000,00;0,00784;1865,92;702;AGENCIA YAPACANI;;
2023-11-26;BRL;0,00;1,39846;0,00;702;AGENCIA YAPACANI;;
2023-11-26;EUR;15,00;7,48018;112,20;702;AGENCIA YAPACANI;;
2023-11-26;ARS;0,00;0,01921;0,00;702;AGENCIA YAPACANI;;
2023-11-26;PEN;0,00;1,8354;0,00;702;AGENCIA YAPACANI;;
2023-11-27;USD;1510,00;6,86;10358,60;101;AGENCIA SUCRE CENTRAL;;
2023-11-27;BOB;29570,40;1;29570,40;101;AGENCIA SUCRE CENTRAL;;
2023-11-27;CLP;0,00;0,00784;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-27;BRL;0,00;1,39846;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-27;EUR;0,00;7,48018;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-27;ARS;0,00;0,01921;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-27;PEN;0,00;1,8354;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-27;USD;67347,00;6,86;462000,42;202;AGENCIA COLON;;
2023-11-27;BOB;95663,20;1;95663,20;202;AGENCIA COLON;;
2023-11-27;CLP;12986000,00;0,00784;101810,24;202;AGENCIA COLON;;
2023-11-27;BRL;5703,00;1,39846;7975,42;202;AGENCIA COLON;;
2023-11-27;EUR;8125,00;7,48018;60776,46;202;AGENCIA COLON;;
2023-11-27;ARS;0,00;0,01921;0,00;202;AGENCIA COLON;;
2023-11-27;PEN;1470,00;1,8354;2698,04;202;AGENCIA COLON;;
2023-11-27;USD;561,00;6,86;3848,46;210;AGENCIA 6 DE MARZO;;
2023-11-27;BOB;82690,10;1;82690,10;210;AGENCIA 6 DE MARZO;;
2023-11-27;CLP;75000,00;0,00784;588,00;210;AGENCIA 6 DE MARZO;;
2023-11-27;BRL;50,00;1,39846;69,92;210;AGENCIA 6 DE MARZO;;
2023-11-27;EUR;0,00;7,48018;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-27;ARS;0,00;0,01921;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-27;PEN;60,00;1,8354;110,12;210;AGENCIA 6 DE MARZO;;
2023-11-27;GBP;0,00;8,59897;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-27;USD;9210,00;6,86;63180,60;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-27;BOB;3730,10;1;3730,10;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-27;CLP;0,00;0,00784;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-27;BRL;436,00;1,39846;609,73;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-27;EUR;0,00;7,48018;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-27;PEN;0,00;1,8354;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-27;USD;3767,00;6,86;25841,62;401;AGENCIA ORURO CENTRAL;;
2023-11-27;BOB;61465,80;1;61465,80;401;AGENCIA ORURO CENTRAL;;
2023-11-27;CLP;0,00;0,00784;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-27;BRL;54,00;1,39846;75,52;401;AGENCIA ORURO CENTRAL;;
2023-11-27;EUR;95,00;7,48018;710,62;401;AGENCIA ORURO CENTRAL;;
2023-11-27;PEN;0,00;1,8354;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-27;USD;3008,00;6,86;20634,88;501;AGENCIA UYUNI;;
2023-11-27;BOB;80287,50;1;80287,50;501;AGENCIA UYUNI;;
2023-11-27;CLP;63200,00;0,00784;495,49;501;AGENCIA UYUNI;;
2023-11-27;BRL;0,00;1,39846;0,00;501;AGENCIA UYUNI;;
2023-11-27;EUR;40,00;7,48018;299,21;501;AGENCIA UYUNI;;
2023-11-27;PEN;170,00;1,8354;312,02;501;AGENCIA UYUNI;;
2023-11-27;USD;3590,00;6,86;24627,40;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-27;BOB;51978,20;1;51978,20;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-27;CLP;0,00;0,00784;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-27;BRL;0,00;1,39846;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-27;EUR;0,00;7,48018;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-27;PEN;0,00;1,8354;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-27;USD;50,00;6,86;343,00;702;AGENCIA YAPACANI;;
2023-11-27;BOB;14471,20;1;14471,20;702;AGENCIA YAPACANI;;
2023-11-27;CLP;238000,00;0,00784;1865,92;702;AGENCIA YAPACANI;;
2023-11-27;BRL;0,00;1,39846;0,00;702;AGENCIA YAPACANI;;
2023-11-27;EUR;445,00;7,48018;3328,68;702;AGENCIA YAPACANI;;
2023-11-27;ARS;0,00;0,01921;0,00;702;AGENCIA YAPACANI;;
2023-11-27;PEN;0,00;1,8354;0,00;702;AGENCIA YAPACANI;;
2023-11-28;USD;1610,00;6,86;11044,60;101;AGENCIA SUCRE CENTRAL;;
2023-11-28;BOB;26967,80;1;26967,80;101;AGENCIA SUCRE CENTRAL;;
2023-11-28;CLP;0,00;0,00784;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-28;BRL;0,00;1,39846;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-28;EUR;0,00;7,48018;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-28;ARS;0,00;0,01921;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-28;PEN;0,00;1,8354;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-28;USD;73447,00;6,86;503846,42;202;AGENCIA COLON;;
2023-11-28;BOB;83772,00;1;83772,00;202;AGENCIA COLON;;
2023-11-28;CLP;13086000,00;0,00784;102594,24;202;AGENCIA COLON;;
2023-11-28;BRL;5703,00;1,39846;7975,42;202;AGENCIA COLON;;
2023-11-28;EUR;8125,00;7,48018;60776,46;202;AGENCIA COLON;;
2023-11-28;ARS;0,00;0,01921;0,00;202;AGENCIA COLON;;
2023-11-28;AUD;0,00;4,49948;0,00;202;AGENCIA COLON;;
2023-11-28;CAD;0,00;5,0073;0,00;202;AGENCIA COLON;;
2023-11-28;PEN;1470,00;1,8354;2698,04;202;AGENCIA COLON;;
2023-11-28;GBP;0,00;8,59897;0,00;202;AGENCIA COLON;;
2023-11-28;CHF;0,00;7,76194;0,00;202;AGENCIA COLON;;
2023-11-28;NZD;0,00;4,32044;0,00;202;AGENCIA COLON;;
2023-11-28;PYG;0,00;0,00092;0,00;202;AGENCIA COLON;;
2023-11-28;USD;1961,00;6,86;13452,46;210;AGENCIA 6 DE MARZO;;
2023-11-28;BOB;52794,10;1;52794,10;210;AGENCIA 6 DE MARZO;;
2023-11-28;CLP;75000,00;0,00784;588,00;210;AGENCIA 6 DE MARZO;;
2023-11-28;BRL;50,00;1,39846;69,92;210;AGENCIA 6 DE MARZO;;
2023-11-28;EUR;0,00;7,48018;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-28;ARS;0,00;0,01921;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-28;PEN;0,00;1,8354;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-28;GBP;0,00;8,59897;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-28;USD;18910,00;6,86;129722,60;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-28;BOB;232773,60;1;232773,60;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-28;CLP;0,00;0,00784;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-28;BRL;436,00;1,39846;609,73;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-28;EUR;0,00;7,48018;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-28;PEN;0,00;1,8354;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-28;USD;3767,00;6,86;25841,62;401;AGENCIA ORURO CENTRAL;;
2023-11-28;BOB;77318,00;1;77318,00;401;AGENCIA ORURO CENTRAL;;
2023-11-28;CLP;11000,00;0,00784;86,24;401;AGENCIA ORURO CENTRAL;;
2023-11-28;BRL;54,00;1,39846;75,52;401;AGENCIA ORURO CENTRAL;;
2023-11-28;EUR;45,00;7,48018;336,61;401;AGENCIA ORURO CENTRAL;;
2023-11-28;PEN;0,00;1,8354;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-28;USD;0,00;6,86;0,00;501;AGENCIA UYUNI;;
2023-11-28;BOB;64753,00;1;64753,00;501;AGENCIA UYUNI;;
2023-11-28;CLP;191200,00;0,00784;1499,01;501;AGENCIA UYUNI;;
2023-11-28;BRL;0,00;1,39846;0,00;501;AGENCIA UYUNI;;
2023-11-28;EUR;0,00;7,48018;0,00;501;AGENCIA UYUNI;;
2023-11-28;PEN;0,00;1,8354;0,00;501;AGENCIA UYUNI;;
2023-11-28;USD;3590,00;6,86;24627,40;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-28;BOB;36453,70;1;36453,70;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-28;CLP;0,00;0,00784;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-28;BRL;0,00;1,39846;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-28;EUR;0,00;7,48018;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-28;PEN;0,00;1,8354;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-28;USD;50,00;6,86;343,00;702;AGENCIA YAPACANI;;
2023-11-28;BOB;13042,50;1;13042,50;702;AGENCIA YAPACANI;;
2023-11-28;CLP;238000,00;0,00784;1865,92;702;AGENCIA YAPACANI;;
2023-11-28;BRL;0,00;1,39846;0,00;702;AGENCIA YAPACANI;;
2023-11-28;EUR;35,00;7,48018;261,81;702;AGENCIA YAPACANI;;
2023-11-28;ARS;0,00;0,01921;0,00;702;AGENCIA YAPACANI;;
2023-11-28;PEN;0,00;1,8354;0,00;702;AGENCIA YAPACANI;;
2023-11-29;USD;1810,00;6,86;12416,60;101;AGENCIA SUCRE CENTRAL;;
2023-11-29;BOB;47344,90;1;47344,90;101;AGENCIA SUCRE CENTRAL;;
2023-11-29;CLP;0,00;0,00784;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-29;BRL;0,00;1,39846;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-29;EUR;0,00;7,48018;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-29;ARS;0,00;0,01921;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-29;PEN;0,00;1,8354;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-29;USD;11293,00;6,86;77469,98;202;AGENCIA COLON;;
2023-11-29;BOB;127992,40;1;127992,40;202;AGENCIA COLON;;
2023-11-29;CLP;9000,00;0,00784;70,56;202;AGENCIA COLON;;
2023-11-29;BRL;300,00;1,39846;419,54;202;AGENCIA COLON;;
2023-11-29;EUR;0,00;7,48018;0,00;202;AGENCIA COLON;;
2023-11-29;ARS;0,00;0,01921;0,00;202;AGENCIA COLON;;
2023-11-29;AUD;0,00;4,49948;0,00;202;AGENCIA COLON;;
2023-11-29;CAD;0,00;5,0073;0,00;202;AGENCIA COLON;;
2023-11-29;PEN;1400,00;1,8354;2569,56;202;AGENCIA COLON;;
2023-11-29;GBP;0,00;8,59897;0,00;202;AGENCIA COLON;;
2023-11-29;CHF;0,00;7,76194;0,00;202;AGENCIA COLON;;
2023-11-29;NZD;0,00;4,32044;0,00;202;AGENCIA COLON;;
2023-11-29;PYG;0,00;0,00092;0,00;202;AGENCIA COLON;;
2023-11-29;USD;6761,00;6,86;46380,46;210;AGENCIA 6 DE MARZO;;
2023-11-29;BOB;105087,10;1;105087,10;210;AGENCIA 6 DE MARZO;;
2023-11-29;CLP;97000,00;0,00784;760,48;210;AGENCIA 6 DE MARZO;;
2023-11-29;BRL;50,00;1,39846;69,92;210;AGENCIA 6 DE MARZO;;
2023-11-29;EUR;0,00;7,48018;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-29;ARS;0,00;0,01921;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-29;PEN;0,00;1,8354;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-29;GBP;0,00;8,59897;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-29;USD;28837,00;6,86;197821,82;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-29;BOB;386871,10;1;386871,10;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-29;CLP;22000,00;0,00784;172,48;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-29;BRL;436,00;1,39846;609,73;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-29;EUR;0,00;7,48018;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-29;PEN;0,00;1,8354;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
